INSERT INTO `drop`
    (id, probability, isConditional, item) 
VALUES
(5076, 100, 1, 10919),
(5077, 100, 1, 18206),
(5078, 100, 1, 10918),
(5079, 100, 1, 10917),
(5080, 42, 0, 1892),
(5081, 42, 0, 13165),
(5082, 15, 1, 20427),
(5083, 5, 1, 13526),
(5084, 4.2, 0, 2527),
(5085, 3, 0, 16834),
(5086, 2.8, 0, 2525),
(5087, 1.4, 1, 17143),
(5088, 0.4, 1, 20136),
(5089, 0.002, 1, 20052),
(5090, 100, 1, 12233),
(5091, 100, 1, 15417),
(5092, 100, 1, 15596),
(5093, 100, 1, 10919),
(5094, 100, 1, 18206),
(5095, 100, 1, 10918),
(5096, 100, 1, 10917),
(5098, 42, 0, 13165),
(5097, 42, 0, 1892),
(5099, 15, 1, 20427),
(5100, 5, 1, 13526),
(5101, 4.2, 0, 2527),
(5102, 3, 0, 16834),
(5103, 2.8, 0, 2525),
(5104, 1.4, 1, 17143),
(5105, 0.4, 1, 20136),
(5106, 0.002, 1, 20052),
(5107, 100, 1, 12233),
(5109, 100, 1, 15596),
(5111, 100, 1, 18206),
(5110, 100, 1, 10919),
(5108, 100, 1, 15417),
(5112, 100, 1, 10918),
(5113, 100, 1, 10917),
(5114, 42, 0, 1892),
(5115, 42, 0, 13165),
(5116, 15, 1, 20427),
(5118, 4.2, 0, 2527),
(5117, 5, 1, 13526),
(5119, 3, 0, 16834),
(5120, 2.8, 0, 2525),
(5121, 1.4, 1, 17143),
(5122, 0.4, 1, 20136),
(5123, 0.002, 1, 20052),
(5124, 100, 1, 12233),
(5125, 100, 1, 15417),
(5126, 100, 1, 15596),
(5127, 100, 1, 10919),
(5128, 100, 1, 18206),
(5129, 100, 1, 10918),
(5130, 100, 1, 10917),
(5131, 42, 0, 1892),
(5133, 15, 1, 20427),
(5132, 42, 0, 13165),
(5134, 5, 1, 13526),
(5135, 4.2, 0, 2527),
(5136, 3, 0, 16834),
(5137, 2.8, 0, 2525),
(5138, 1.4, 1, 17143),
(5139, 0.4, 1, 20136),
(5140, 0.002, 1, 20052),
(5141, 100, 1, 12233),
(5142, 100, 1, 15417),
(5143, 100, 1, 15596),
(5144, 100, 1, 10919),
(5145, 100, 1, 18206),
(5146, 100, 1, 10918),
(5147, 100, 1, 10917),
(5148, 42, 0, 1892),
(5149, 42, 0, 13165),
(5150, 15, 1, 20427),
(5151, 5, 1, 13526),
(5152, 4.2, 0, 2527),
(5153, 3, 0, 16834),
(5154, 2.8, 0, 2525),
(5155, 1.4, 1, 17143),
(5156, 0.4, 1, 20136),
(5157, 0.002, 1, 20052),
(5158, 40, 1, 17130),
(5159, 40, 0, 485),
(5160, 4, 0, 2282),
(5161, 1, 0, 16833),
(5162, 40, 1, 17130),
(5163, 40, 0, 485),
(5164, 4, 0, 2282),
(5165, 1.1, 0, 16833),
(5166, 40, 1, 17130),
(5168, 4, 0, 2282),
(5167, 40, 0, 485),
(5169, 1.2, 0, 16833),
(5171, 40, 0, 485),
(5170, 40, 1, 17130),
(5172, 4, 0, 2282),
(5173, 1.3, 0, 16833),
(5174, 40, 1, 17130),
(5175, 40, 0, 485),
(5176, 4, 0, 2282),
(5177, 1.4, 0, 16833),
(5178, 40, 1, 17130),
(5179, 40, 0, 2297),
(5180, 10, 1, 13336),
(5181, 4, 0, 433),
(5182, 1, 0, 16833),
(5183, 40, 1, 17130),
(5184, 40, 0, 2297),
(5185, 10, 1, 13336),
(5186, 4, 0, 433),
(5187, 1.1, 0, 16833),
(5188, 40, 1, 17130),
(5189, 40, 0, 2297),
(5190, 10, 1, 13336),
(5191, 4, 0, 433),
(5192, 1.2, 0, 16833),
(5193, 40, 1, 17130),
(5194, 40, 0, 2297),
(5195, 10, 1, 13336),
(5196, 4, 0, 433),
(5197, 1.3, 0, 16833),
(5198, 40, 1, 17130),
(5199, 40, 0, 2297),
(5200, 10, 1, 13336),
(5202, 1.4, 0, 16833),
(5201, 4, 0, 433),
(5203, 100, 1, 2065),
(5204, 40, 1, 17130),
(5206, 4, 0, 408),
(5205, 40, 0, 429),
(5207, 1, 0, 16833),
(5208, 100, 1, 2065),
(5209, 40, 1, 17130),
(5210, 40, 0, 429),
(5212, 1.1, 0, 16833),
(5211, 4, 0, 408),
(5213, 100, 1, 2065),
(5214, 40, 1, 17130),
(5215, 40, 0, 429),
(5216, 4, 0, 408),
(5217, 1.2, 0, 16833),
(5218, 100, 1, 2065),
(5219, 40, 1, 17130),
(5220, 40, 0, 429),
(5221, 4, 0, 408),
(5222, 1.3, 0, 16833),
(5223, 100, 1, 2065),
(5224, 40, 1, 17130),
(5225, 40, 0, 429),
(5226, 4, 0, 408),
(5227, 1.4, 0, 16833),
(5228, 36, 1, 17134),
(5230, 25, 1, 18184),
(5229, 36, 0, 2305),
(5232, 1, 0, 16819),
(5231, 3.6, 0, 2306),
(5233, 36, 1, 17134),
(5234, 36, 0, 2305),
(5235, 25, 1, 18184),
(5236, 3.6, 0, 2306),
(5237, 1.1, 0, 16819),
(5238, 36, 1, 17134),
(5239, 36, 0, 2305),
(5240, 25, 1, 18184),
(5241, 3.6, 0, 2306),
(5242, 1.2, 0, 16819),
(5243, 36, 1, 17134),
(5244, 36, 0, 2305),
(5245, 25, 1, 18184),
(5246, 3.6, 0, 2306),
(5247, 1.3, 0, 16819),
(5248, 36, 1, 17134),
(5249, 36, 0, 2305),
(5250, 25, 1, 18184),
(5251, 3.6, 0, 2306),
(5252, 1.4, 0, 16819),
(5253, 37, 1, 17132),
(5254, 37, 0, 1771),
(5255, 3.7, 0, 2506),
(5256, 1, 0, 16832),
(5257, 37, 1, 17132),
(5258, 37, 0, 1771),
(5259, 3.7, 0, 2506),
(5260, 1.1, 0, 16832),
(5261, 37, 1, 17132),
(5262, 37, 0, 1771),
(5263, 3.7, 0, 2506),
(5264, 1.2, 0, 16832),
(5265, 37, 1, 17132),
(5266, 37, 0, 1771),
(5267, 3.7, 0, 2506),
(5268, 1.3, 0, 16832),
(5269, 37, 1, 17132),
(5270, 37, 0, 1771),
(5271, 3.7, 0, 2506),
(5272, 1.4, 0, 16832),
(5273, 81, 1, 17130),
(5274, 44, 0, 2515),
(5275, 4, 0, 2512),
(5276, 0.4, 0, 2082),
(5277, 0.1, 1, 20796),
(5278, 81, 1, 17130),
(5279, 44, 0, 2515),
(5281, 0.4, 0, 2082),
(5280, 4, 0, 2512),
(5282, 0.1, 1, 20796),
(5283, 81, 1, 17130),
(5284, 44, 0, 2515),
(5285, 4, 0, 2512),
(5287, 0.1, 1, 20796),
(5286, 0.4, 0, 2082),
(5288, 81, 1, 17130),
(5289, 44, 0, 2515),
(5290, 4, 0, 2512),
(5291, 0.4, 0, 2082),
(5292, 0.1, 1, 20796),
(5293, 81, 1, 17130),
(5294, 44, 0, 2515),
(5295, 4, 0, 2512),
(5297, 0.1, 1, 20796),
(5296, 0.4, 0, 2082),
(5298, 100, 1, 1874),
(5299, 54, 0, 2245),
(5300, 36, 0, 1893),
(5301, 36, 0, 2150),
(5302, 36, 1, 17134),
(5303, 18, 0, 2487),
(5304, 14, 0, 2490),
(5306, 1, 0, 16836),
(5305, 3.6, 0, 2488),
(5307, 0.5, 1, 19023),
(5308, 100, 1, 1874),
(5309, 54, 0, 2245),
(5310, 36, 0, 1893),
(5312, 36, 1, 17134),
(5313, 18, 0, 2487),
(5311, 36, 0, 2150),
(5314, 14, 0, 2490),
(5315, 3.6, 0, 2488),
(5316, 1.1, 0, 16836),
(5317, 0.5, 1, 19023),
(5318, 100, 1, 1874),
(5319, 54, 0, 2245),
(5320, 36, 0, 1893),
(5321, 36, 0, 2150),
(5322, 36, 1, 17134),
(5323, 18, 0, 2487),
(5324, 14, 0, 2490),
(5325, 3.6, 0, 2488),
(5326, 1.2, 0, 16836),
(5327, 0.5, 1, 19023),
(5328, 100, 1, 1874),
(5329, 54, 0, 2245),
(5330, 36, 0, 1893),
(5331, 36, 0, 2150),
(5332, 36, 1, 17134),
(5334, 14, 0, 2490),
(5333, 18, 0, 2487),
(5335, 3.6, 0, 2488),
(5336, 1.3, 0, 16836),
(5337, 0.5, 1, 19023),
(5338, 100, 1, 1874),
(5339, 54, 0, 2245),
(5340, 36, 0, 1893),
(5341, 36, 0, 2150),
(5342, 36, 1, 17134),
(5343, 18, 0, 2487),
(5344, 14, 0, 2490),
(5345, 3.6, 0, 2488),
(5346, 1.4, 0, 16836),
(5347, 0.5, 1, 19023),
(5348, 36, 0, 2501),
(5349, 36, 0, 2502),
(5350, 36, 0, 2315),
(5351, 36, 0, 2317),
(5352, 36, 1, 17134),
(5353, 5, 1, 2192),
(5354, 3.6, 0, 2503),
(5355, 3.6, 0, 2505),
(5357, 0.5, 1, 19023),
(5356, 1, 0, 16836),
(5358, 36, 0, 2501),
(5360, 36, 0, 2315),
(5359, 36, 0, 2502),
(5361, 36, 0, 2317),
(5362, 36, 1, 17134),
(5363, 5.5, 1, 2192),
(5364, 3.6, 0, 2503),
(5365, 3.6, 0, 2505),
(5366, 1.1, 0, 16836),
(5367, 0.5, 1, 19023),
(5368, 36, 0, 2501),
(5369, 36, 0, 2502),
(5370, 36, 0, 2315),
(5371, 36, 0, 2317),
(5372, 36, 1, 17134),
(5373, 6, 1, 2192),
(5374, 3.6, 0, 2503),
(5376, 1.2, 0, 16836),
(5375, 3.6, 0, 2505),
(5377, 0.5, 1, 19023),
(5378, 36, 0, 2501),
(5380, 36, 0, 2315),
(5379, 36, 0, 2502),
(5382, 36, 1, 17134),
(5381, 36, 0, 2317),
(5384, 3.6, 0, 2503),
(5383, 6.5, 1, 2192),
(5385, 3.6, 0, 2505),
(5386, 1.3, 0, 16836),
(5387, 0.5, 1, 19023),
(5388, 36, 0, 2501),
(5389, 36, 0, 2502),
(5390, 36, 0, 2315),
(5391, 36, 0, 2317),
(5392, 36, 1, 17134),
(5393, 7, 1, 2192),
(5394, 3.6, 0, 2503),
(5395, 3.6, 0, 2505),
(5396, 1.4, 0, 16836),
(5397, 0.5, 1, 19023),
(5398, 36, 0, 2301),
(5399, 36, 1, 17134),
(5400, 3.6, 0, 2500),
(5401, 1, 0, 16836),
(5402, 0.5, 1, 19023),
(5404, 36, 1, 17134),
(5403, 36, 0, 2301),
(5405, 3.6, 0, 2500),
(5406, 1.1, 0, 16836),
(5407, 0.5, 1, 19023),
(5408, 36, 0, 2301),
(5409, 36, 1, 17134),
(5410, 3.6, 0, 2500),
(5411, 1.2, 0, 16836),
(5412, 0.5, 1, 19023),
(5413, 36, 0, 2301),
(5414, 36, 1, 17134),
(5415, 3.6, 0, 2500),
(5416, 1.3, 0, 16836),
(5417, 0.5, 1, 19023),
(5418, 36, 0, 2301),
(5420, 3.6, 0, 2500),
(5419, 36, 1, 17134),
(5421, 1.4, 0, 16836),
(5422, 0.5, 1, 19023),
(5423, 36, 1, 17134),
(5424, 36, 0, 2492),
(5425, 36, 0, 2248),
(5427, 3.6, 0, 2320),
(5426, 36, 0, 2321),
(5428, 3.6, 0, 2494),
(5430, 0.5, 1, 19023),
(5429, 1, 0, 16836),
(5431, 36, 1, 17134),
(5432, 36, 0, 2492),
(5433, 36, 0, 2248),
(5434, 36, 0, 2321),
(5435, 3.6, 0, 2320),
(5436, 3.6, 0, 2494),
(5437, 1.1, 0, 16836),
(5438, 0.5, 1, 19023),
(5439, 36, 1, 17134),
(5441, 36, 0, 2248),
(5442, 36, 0, 2321),
(5440, 36, 0, 2492),
(5443, 3.6, 0, 2320),
(5444, 3.6, 0, 2494),
(5445, 1.2, 0, 16836),
(5446, 0.5, 1, 19023),
(5447, 36, 1, 17134),
(5449, 36, 0, 2248),
(5448, 36, 0, 2492),
(5451, 3.6, 0, 2320),
(5450, 36, 0, 2321),
(5453, 1.3, 0, 16836),
(5452, 3.6, 0, 2494),
(5454, 0.5, 1, 19023),
(5455, 36, 1, 17134),
(5456, 36, 0, 2492),
(5459, 3.6, 0, 2320),
(5458, 36, 0, 2321),
(5460, 3.6, 0, 2494),
(5461, 1.4, 0, 16836),
(5457, 36, 0, 2248),
(5462, 0.5, 1, 19023),
(5463, 100, 1, 1744),
(5464, 0, 1, 1744),
(5465, 40, 0, 2275),
(5466, 40, 1, 17130),
(5467, 4, 0, 2554),
(5468, 4, 0, 7510),
(5469, 2, 0, 2553),
(5470, 1, 0, 16830),
(5471, 0.1, 1, 20796),
(5472, 40, 0, 2275),
(5473, 40, 1, 17130),
(5474, 4, 0, 2554),
(5475, 4, 0, 7510),
(5476, 2, 0, 2553),
(5477, 1.1, 0, 16830),
(5478, 0.1, 1, 20796),
(5479, 40, 0, 2275),
(5480, 40, 1, 17130),
(5481, 4, 0, 2554),
(5482, 4, 0, 7510),
(5483, 2, 0, 2553),
(5485, 0.1, 1, 20796),
(5484, 1.2, 0, 16830),
(5486, 40, 0, 2275),
(5487, 40, 1, 17130),
(5488, 4, 0, 2554),
(5489, 4, 0, 7510),
(5491, 1.3, 0, 16830),
(5492, 0.1, 1, 20796),
(5490, 2, 0, 2553),
(5493, 40, 0, 2275),
(5494, 40, 1, 17130),
(5495, 4, 0, 2554),
(5496, 4, 0, 7510),
(5497, 2, 0, 2553),
(5499, 0.1, 1, 20796),
(5498, 1.4, 0, 16830),
(5500, 40, 1, 17130),
(5502, 4, 0, 7510),
(5501, 40, 0, 2484),
(5503, 4, 0, 2480),
(5504, 1, 0, 16830),
(5505, 0.1, 1, 20796),
(5506, 40, 1, 17130),
(5507, 40, 0, 2484),
(5508, 4, 0, 7510),
(5509, 4, 0, 2480),
(5510, 1.1, 0, 16830),
(5512, 40, 1, 17130),
(5511, 0.1, 1, 20796),
(5513, 40, 0, 2484),
(5514, 4, 0, 7510),
(5515, 4, 0, 2480),
(5516, 1.2, 0, 16830),
(5517, 0.1, 1, 20796),
(5518, 40, 1, 17130),
(5519, 40, 0, 2484),
(5520, 4, 0, 7510),
(5521, 4, 0, 2480),
(5522, 1.3, 0, 16830),
(5523, 0.1, 1, 20796),
(5524, 40, 1, 17130),
(5525, 40, 0, 2484),
(5526, 4, 0, 7510),
(5527, 4, 0, 2480),
(5528, 1.4, 0, 16830),
(5529, 0.1, 1, 20796),
(5530, 100, 1, 1871),
(5531, 100, 1, 1928),
(5532, 100, 1, 2042),
(5533, 100, 1, 2042),
(5534, 36, 0, 290),
(5535, 36, 1, 17134),
(5536, 5, 1, 2144),
(5538, 1, 0, 16823),
(5537, 3.6, 0, 424),
(5539, 36, 0, 290),
(5540, 36, 1, 17134),
(5541, 5, 1, 2144),
(5542, 3.6, 0, 424),
(5543, 1.1, 0, 16823),
(5544, 36, 0, 290),
(5545, 36, 1, 17134),
(5546, 5, 1, 2144),
(5547, 3.6, 0, 424),
(5548, 1.2, 0, 16823),
(5549, 36, 0, 290),
(5550, 36, 1, 17134),
(5551, 5, 1, 2144),
(5552, 3.6, 0, 424),
(5553, 1.3, 0, 16823),
(5554, 36, 0, 290),
(5555, 36, 1, 17134),
(5556, 5, 1, 2144),
(5557, 3.6, 0, 424),
(5558, 1.4, 0, 16823),
(5559, 100, 1, 14993),
(5560, 100, 0, 15022),
(5561, 100, 1, 14996),
(5562, 100, 1, 14999),
(5563, 100, 1, 14997),
(5564, 100, 0, 15023),
(5565, 100, 1, 14994),
(5566, 100, 1, 14999),
(5567, 100, 1, 1935),
(5568, 100, 0, 15024),
(5569, 100, 1, 14995),
(5570, 100, 1, 14999),
(5571, 100, 1, 14998),
(5572, 40, 0, 14284),
(5574, 4, 0, 6478),
(5573, 40, 1, 17130),
(5575, 1, 0, 16820),
(5576, 40, 0, 14284),
(5578, 4, 0, 6478),
(5577, 40, 1, 17130),
(5579, 1.1, 0, 16820),
(5580, 40, 0, 14284),
(5581, 40, 1, 17130),
(5582, 4, 0, 6478),
(5585, 40, 1, 17130),
(5584, 40, 0, 14284),
(5587, 1.3, 0, 16820),
(5586, 4, 0, 6478),
(5588, 40, 0, 14284),
(5583, 1.2, 0, 16820),
(5589, 40, 1, 17130),
(5590, 4, 0, 6478),
(5591, 1.4, 0, 16820),
(5592, 40, 0, 14944),
(5593, 40, 1, 17130),
(5594, 4, 0, 6480),
(5595, 1, 0, 16820),
(5596, 40, 0, 14944),
(5597, 40, 1, 17130),
(5598, 4, 0, 6480),
(5600, 40, 0, 14944),
(5599, 1.1, 0, 16820),
(5601, 40, 1, 17130),
(5602, 4, 0, 6480),
(5603, 1.2, 0, 16820),
(5604, 40, 0, 14944),
(5605, 40, 1, 17130),
(5606, 4, 0, 6480),
(5607, 1.3, 0, 16820),
(5608, 40, 0, 14944),
(5609, 40, 1, 17130),
(5610, 4, 0, 6480),
(5611, 1.4, 0, 16820),
(5612, 40, 0, 14945),
(5613, 40, 1, 17130),
(5614, 4, 0, 6479),
(5615, 1, 0, 16820),
(5616, 40, 0, 14945),
(5617, 40, 1, 17130),
(5618, 4, 0, 6479),
(5619, 1.1, 0, 16820),
(5620, 40, 0, 14945),
(5621, 40, 1, 17130),
(5622, 4, 0, 6479),
(5623, 1.2, 0, 16820),
(5624, 40, 0, 14945),
(5625, 40, 1, 17130),
(5626, 4, 0, 6479),
(5627, 1.3, 0, 16820),
(5628, 40, 0, 14945),
(5629, 40, 1, 17130),
(5630, 4, 0, 6479),
(5631, 1.4, 0, 16820),
(5632, 100, 1, 10917),
(5633, 100, 1, 17784),
(5634, 100, 1, 10919),
(5635, 100, 1, 10918),
(5636, 100, 1, 20738),
(5637, 100, 1, 15425),
(5638, 100, 1, 12233),
(5639, 39, 0, 2247),
(5640, 18, 1, 20427),
(5642, 3.9, 0, 8387),
(5641, 5, 1, 13526),
(5643, 3.9, 0, 2246),
(5644, 3, 0, 16828),
(5645, 1.3, 1, 17145),
(5646, 0.45, 1, 20739),
(5647, 0.45, 1, 20136),
(5648, 0.00225, 1, 20052),
(5649, 100, 1, 10917),
(5650, 100, 1, 17784),
(5651, 100, 1, 10919),
(5652, 100, 1, 10918),
(5654, 100, 1, 15425),
(5653, 100, 1, 20738),
(5655, 100, 1, 12233),
(5656, 39, 0, 2247),
(5657, 18, 1, 20427),
(5658, 5, 1, 13526),
(5659, 3.9, 0, 8387),
(5660, 3.9, 0, 2246),
(5661, 3, 0, 16828),
(5662, 1.3, 1, 17145),
(5663, 0.45, 1, 20739),
(5664, 0.45, 1, 20136),
(5665, 0.00225, 1, 20052),
(5666, 100, 1, 10917),
(5667, 100, 1, 17784),
(5668, 100, 1, 10919),
(5669, 100, 1, 10918),
(5670, 100, 1, 20738),
(5671, 100, 1, 15425),
(5674, 18, 1, 20427),
(5672, 100, 1, 12233),
(5673, 39, 0, 2247),
(5675, 5, 1, 13526),
(5676, 3.9, 0, 8387),
(5677, 3.9, 0, 2246),
(5678, 3, 0, 16828),
(5679, 1.3, 1, 17145),
(5680, 0.45, 1, 20739),
(5682, 0.00225, 1, 20052),
(5681, 0.45, 1, 20136),
(5683, 100, 1, 10917),
(5684, 100, 1, 17784),
(5685, 100, 1, 10919),
(5686, 100, 1, 10918),
(5687, 100, 1, 20738),
(5688, 100, 1, 15425),
(5690, 39, 0, 2247),
(5689, 100, 1, 12233),
(5691, 18, 1, 20427),
(5692, 5, 1, 13526),
(5693, 3.9, 0, 8387),
(5694, 3.9, 0, 2246),
(5695, 3, 0, 16828),
(5696, 1.3, 1, 17145),
(5697, 0.45, 1, 20739),
(5698, 0.45, 1, 20136),
(5699, 0.00225, 1, 20052),
(5700, 100, 1, 10917),
(5701, 100, 1, 17784),
(5702, 100, 1, 10919),
(5704, 100, 1, 20738),
(5706, 100, 1, 12233),
(5705, 100, 1, 15425),
(5707, 39, 0, 2247),
(5708, 18, 1, 20427),
(5703, 100, 1, 10918),
(5709, 5, 1, 13526),
(5710, 3.9, 0, 8387),
(5711, 3.9, 0, 2246),
(5712, 3, 0, 16828),
(5714, 0.45, 1, 20739),
(5713, 1.3, 1, 17145),
(5715, 0.45, 1, 20136),
(5716, 0.00225, 1, 20052),
(5717, 100, 1, 16368),
(5719, 40, 1, 17136),
(5718, 40, 0, 13729),
(5720, 2, 0, 965),
(5721, 1, 0, 16828),
(5723, 40, 0, 13729),
(5722, 100, 1, 16368),
(5725, 2, 0, 965),
(5724, 40, 1, 17136),
(5726, 1.1, 0, 16828),
(5727, 100, 1, 16368),
(5728, 40, 0, 13729),
(5729, 40, 1, 17136),
(5730, 2, 0, 965),
(5731, 1.2, 0, 16828),
(5732, 100, 1, 16368),
(5733, 40, 0, 13729),
(5734, 40, 1, 17136),
(5735, 2, 0, 965),
(5736, 1.3, 0, 16828),
(5737, 100, 1, 16368),
(5738, 40, 0, 13729),
(5739, 40, 1, 17136),
(5740, 2, 0, 965),
(5741, 1.4, 0, 16828),
(5742, 100, 1, 16368),
(5743, 40, 0, 13489),
(5744, 40, 1, 17136),
(5745, 2, 0, 965),
(5746, 1, 0, 16828),
(5747, 100, 1, 16368),
(5749, 40, 1, 17136),
(5748, 40, 0, 13489),
(5750, 2, 0, 965),
(5751, 1.1, 0, 16828),
(5752, 100, 1, 16368),
(5753, 40, 0, 13489),
(5756, 1.2, 0, 16828),
(5755, 2, 0, 965),
(5754, 40, 1, 17136),
(5758, 40, 0, 13489),
(5757, 100, 1, 16368),
(5759, 40, 1, 17136),
(5760, 2, 0, 965),
(5761, 1.3, 0, 16828),
(5763, 40, 0, 13489),
(5762, 100, 1, 16368),
(5764, 40, 1, 17136),
(5765, 2, 0, 965),
(5766, 1.4, 0, 16828),
(5767, 100, 1, 16368),
(5768, 40, 0, 13489),
(5769, 40, 1, 17136),
(5770, 2, 0, 965),
(5771, 1, 0, 16828),
(5772, 100, 1, 16368),
(5773, 40, 0, 13489),
(5774, 40, 1, 17136),
(5775, 2, 0, 965),
(5776, 1.1, 0, 16828),
(5777, 100, 1, 16368),
(5779, 40, 1, 17136),
(5778, 40, 0, 13489),
(5781, 1.2, 0, 16828),
(5780, 2, 0, 965),
(5783, 40, 0, 13489),
(5782, 100, 1, 16368),
(5784, 40, 1, 17136),
(5785, 2, 0, 965),
(5786, 1.3, 0, 16828),
(5787, 100, 1, 16368),
(5788, 40, 0, 13489),
(5789, 40, 1, 17136),
(5790, 2, 0, 965),
(5791, 1.4, 0, 16828),
(5792, 100, 1, 16368),
(5793, 40, 0, 13729),
(5794, 40, 1, 17136),
(5796, 1, 0, 16828),
(5795, 2, 0, 965),
(5797, 100, 1, 16368),
(5798, 40, 0, 13729),
(5799, 40, 1, 17136),
(5800, 2, 0, 965),
(5801, 1.1, 0, 16828),
(5802, 100, 1, 16368),
(5803, 40, 0, 13729),
(5804, 40, 1, 17136),
(5805, 2, 0, 965),
(5807, 100, 1, 16368),
(5806, 1.2, 0, 16828),
(5808, 40, 0, 13729),
(5809, 40, 1, 17136),
(5810, 2, 0, 965),
(5812, 100, 1, 16368),
(5811, 1.3, 0, 16828),
(5813, 40, 0, 13729),
(5814, 40, 1, 17136),
(5815, 2, 0, 965),
(5816, 1.4, 0, 16828),
(5817, 100, 1, 16368),
(5819, 40, 0, 13489),
(5818, 40, 1, 17136),
(5820, 2, 0, 965),
(5821, 1, 0, 16828),
(5822, 100, 1, 16368),
(5823, 40, 1, 17136),
(5824, 40, 0, 13489),
(5825, 2, 0, 965),
(5826, 1.1, 0, 16828),
(5827, 100, 1, 16368),
(5828, 40, 1, 17136),
(5829, 40, 0, 13489),
(5830, 2, 0, 965),
(5831, 1.2, 0, 16828),
(5832, 100, 1, 16368),
(5833, 40, 1, 17136),
(5834, 40, 0, 13489),
(5835, 2, 0, 965),
(5836, 1.3, 0, 16828),
(5837, 100, 1, 16368),
(5838, 40, 1, 17136),
(5840, 2, 0, 965),
(5839, 40, 0, 13489),
(5841, 1.4, 0, 16828),
(5842, 100, 1, 16368),
(5844, 40, 1, 17136),
(5843, 40, 0, 13489),
(5845, 2, 0, 965),
(5846, 1, 0, 16828),
(5847, 100, 1, 16368),
(5848, 40, 0, 13489),
(5850, 2, 0, 965),
(5849, 40, 1, 17136),
(5851, 1.1, 0, 16828),
(5852, 100, 1, 16368),
(5853, 40, 0, 13489),
(5854, 40, 1, 17136),
(5855, 2, 0, 965),
(5856, 1.2, 0, 16828),
(5857, 100, 1, 16368),
(5858, 40, 0, 13489),
(5859, 40, 1, 17136),
(5860, 2, 0, 965),
(5861, 1.3, 0, 16828),
(5862, 100, 1, 16368),
(5863, 40, 0, 13489),
(5864, 40, 1, 17136),
(5865, 2, 0, 965),
(5866, 1.4, 0, 16828),
(5867, 100, 1, 16368),
(5868, 40, 1, 17136),
(5869, 40, 0, 13729),
(5870, 2, 0, 965),
(5871, 1, 0, 16828),
(5872, 100, 1, 16368),
(5873, 40, 1, 17136),
(5874, 40, 0, 13729),
(5875, 2, 0, 965),
(5876, 1.1, 0, 16828),
(5877, 100, 1, 16368),
(5878, 40, 1, 17136),
(5879, 40, 0, 13729),
(5880, 2, 0, 965),
(5883, 40, 1, 17136),
(5881, 1.2, 0, 16828),
(5882, 100, 1, 16368),
(5884, 40, 0, 13729),
(5885, 2, 0, 965),
(5886, 1.3, 0, 16828),
(5887, 100, 1, 16368),
(5889, 40, 0, 13729),
(5888, 40, 1, 17136),
(5890, 2, 0, 965),
(5891, 1.4, 0, 16828),
(5892, 100, 1, 16368),
(5894, 40, 1, 17136),
(5893, 40, 0, 13729),
(5895, 2, 0, 965),
(5896, 1, 0, 16828),
(5897, 100, 1, 16368),
(5898, 40, 0, 13729),
(5899, 40, 1, 17136),
(5900, 2, 0, 965),
(5901, 1.1, 0, 16828),
(5902, 100, 1, 16368),
(5903, 40, 0, 13729),
(5904, 40, 1, 17136),
(5905, 2, 0, 965),
(5906, 1.2, 0, 16828),
(5907, 100, 1, 16368),
(5908, 40, 0, 13729),
(5909, 40, 1, 17136),
(5910, 2, 0, 965),
(5911, 1.3, 0, 16828),
(5912, 100, 1, 16368),
(5913, 40, 0, 13729),
(5914, 40, 1, 17136),
(5915, 2, 0, 965),
(5916, 1.4, 0, 16828),
(5917, 100, 1, 16368),
(5919, 40, 1, 17136),
(5918, 40, 0, 13729),
(5920, 2, 0, 965),
(5921, 1, 0, 16828),
(5922, 100, 1, 16368),
(5923, 40, 0, 13729),
(5924, 40, 1, 17136),
(5925, 2, 0, 965),
(5926, 1.1, 0, 16828),
(5927, 100, 1, 16368),
(5928, 40, 0, 13729),
(5929, 40, 1, 17136),
(5931, 1.2, 0, 16828),
(5930, 2, 0, 965),
(5932, 100, 1, 16368),
(5933, 40, 0, 13729),
(5934, 40, 1, 17136),
(5935, 2, 0, 965),
(5936, 1.3, 0, 16828),
(5937, 100, 1, 16368),
(5938, 40, 0, 13729),
(5939, 40, 1, 17136),
(5940, 2, 0, 965),
(5941, 1.4, 0, 16828),
(5942, 100, 1, 16368),
(5944, 40, 0, 13489),
(5945, 2, 0, 965),
(5946, 1, 0, 16828),
(5943, 40, 1, 17136),
(5948, 40, 1, 17136),
(5947, 100, 1, 16368),
(5949, 40, 0, 13489),
(5951, 1.1, 0, 16828),
(5950, 2, 0, 965),
(5952, 100, 1, 16368),
(5953, 40, 1, 17136),
(5954, 40, 0, 13489),
(5955, 2, 0, 965),
(5956, 1.2, 0, 16828),
(5957, 100, 1, 16368),
(5958, 40, 1, 17136),
(5959, 40, 0, 13489),
(5960, 2, 0, 965),
(5961, 1.3, 0, 16828),
(5962, 100, 1, 16368),
(5963, 40, 1, 17136),
(5964, 40, 0, 13489),
(5966, 1.4, 0, 16828),
(5965, 2, 0, 965),
(5967, 100, 1, 2046),
(5968, 100, 0, 310),
(5969, 100, 1, 1870),
(5970, 42, 1, 17128),
(5971, 4.2, 0, 1675),
(5972, 4.2, 0, 2323),
(5973, 4.2, 0, 6475),
(5974, 1, 0, 16833),
(5975, 100, 0, 310),
(5976, 100, 1, 1870),
(5977, 42, 1, 17128),
(5978, 4.2, 0, 1675),
