INSERT INTO mobgrade
    (id, level, lifePoints, actionPoints, movementPoints, apDodge, mpDodge, wisdom, strength, intelligence, chance, agility, resNeutral, resEarth, resFire, resWater, resAir, reflect, experience, aggressiveLevel, mob) 
VALUES
(1351, 9, 99, 6, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 469),
(1353, 40, 230, 6, 3, 4, 4, 80, 0, 0, 0, 0, 10, 10, 10, 10, 10, 0, 10000, 0, 470),
(1352, 20, 190, 5, 3, 2, 2, 40, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 3000, 0, 470),
(1354, 60, 270, 7, 4, 6, 6, 120, 0, 0, 0, 0, 15, 15, 15, 15, 15, 0, 30000, 10, 470),
(1356, 100, 340, 9, 5, 10, 10, 200, 0, 0, 0, 0, 25, 25, 25, 25, 25, 0, 100000, 50, 470),
(1355, 80, 310, 8, 5, 8, 8, 500, 0, 0, 0, 0, 20, 20, 20, 20, 20, 0, 50000, 30, 470),
(1357, 10, 160, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 500, 0, 471),
(1358, 12, 170, 5, 6, 2, 2, 0, 0, 0, 0, 0, -10, 5, 5, 0, 10, 0, 0, 0, 472),
(1359, 12, 170, 5, 6, 1, 1, 0, 0, 0, 0, 0, -10, 5, 5, 0, 10, 0, 0, 0, 472),
(1360, 12, 170, 4, 6, 1, 1, 0, 0, 0, 0, 0, -10, 5, 5, 0, 10, 0, 0, 0, 472),
(1361, 12, 170, 4, 6, 0, 0, 0, 0, 0, 0, 0, -10, 5, 5, 0, 10, 0, 0, 0, 472),
(1362, 11, 44, 4, 8, 0, 0, 33, 0, 0, 0, 0, 0, 0, 6, 0, -14, 0, 1342, 0, 473),
(1363, 12, 51, 4, 8, 0, 0, 36, 0, 0, 0, 0, 0, 0, 7, 0, -13, 0, 1488, 0, 473),
(1364, 13, 58, 4, 8, 0, 0, 39, 0, 0, 0, 0, 0, 0, 8, 0, -12, 0, 1638, 0, 473),
(1365, 14, 65, 4, 8, 0, 0, 42, 0, 0, 0, 0, 0, 0, 9, 0, -11, 0, 1792, 0, 473),
(1366, 15, 73, 4, 8, 0, 0, 45, 0, 0, 0, 0, 0, 0, 10, 0, -10, 0, 1950, 0, 473),
(1367, 11, 49, 5, 5, 0, 0, 13, 0, 0, 0, 0, -9, 6, 1, -9, 6, 0, 1342, 0, 474),
(1368, 12, 56, 5, 5, 0, 0, 16, 0, 0, 0, 0, -8, 7, 2, -8, 7, 0, 1488, 0, 474),
(1369, 13, 64, 5, 5, 0, 0, 19, 0, 0, 0, 0, -7, 8, 3, -7, 8, 0, 1638, 0, 474),
(1370, 14, 72, 5, 5, 0, 0, 22, 0, 0, 0, 0, -6, 9, 4, -6, 9, 0, 1792, 0, 474),
(1371, 15, 81, 5, 5, 0, 0, 25, 0, 0, 0, 0, -5, 10, 5, -5, 10, 0, 1950, 0, 474),
(1372, 22, 150, 6, 3, 0, 0, 66, 0, 0, 0, 0, 0, 4, 0, 7, 17, 0, 3168, 0, 475),
(1373, 24, 170, 6, 3, 0, 0, 72, 0, 0, 0, 0, 0, 5, 0, 8, 18, 0, 3552, 0, 475),
(1374, 26, 200, 6, 3, 0, 0, 78, 0, 0, 0, 0, 0, 6, 0, 9, 19, 0, 3952, 0, 475),
(1375, 28, 220, 6, 3, 0, 0, 84, 0, 0, 0, 0, 0, 7, 0, 10, 20, 0, 4368, 0, 475),
(1376, 30, 250, 6, 3, 0, 0, 90, 0, 0, 0, 0, 0, 8, 0, 11, 21, 0, 4800, 0, 475),
(1377, 20, 330, 6, 3, 8, 8, 50, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 476),
(1379, 40, 230, 6, 3, 4, 4, 50, 0, 0, 0, 0, 10, 10, 10, 10, 10, 0, 10000, 0, 477),
(1380, 60, 270, 7, 4, 6, 6, 100, 0, 0, 0, 0, 15, 15, 15, 15, 15, 0, 30000, 10, 477),
(1378, 20, 190, 6, 3, 2, 2, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 3000, 0, 477),
(1381, 80, 310, 8, 5, 8, 8, 150, 0, 0, 0, 0, 20, 20, 20, 20, 20, 0, 50000, 30, 477),
(1382, 100, 340, 10, 5, 10, 10, 200, 0, 0, 0, 0, 25, 25, 25, 25, 25, 0, 100000, 50, 477),
(1383, 180, 14000, 12, 9, 0, 0, 720, 0, 0, 0, 0, 20, 30, 25, 20, -15, 0, 1788480, 130, 478),
(1384, 180, 13000, 12, 9, 0, 0, 720, 0, 0, 0, 0, 20, 30, 25, 20, -15, 0, 1500000, 130, 478),
(1385, 180, 12000, 12, 9, 0, 0, 720, 0, 0, 0, 0, 20, 30, 25, 20, -15, 0, 1300000, 130, 478),
(1386, 180, 11000, 12, 9, 0, 0, 720, 0, 0, 0, 0, 20, 30, 25, 20, -15, 0, 1100000, 130, 478),
(1387, 180, 9600, 12, 9, 0, 0, 720, 0, 0, 0, 0, 20, 30, 25, 20, -15, 0, 890000, 130, 478),
(1388, 172, 4300, 9, 5, 0, 0, 516, 0, 0, 0, 0, 31, -24, 21, 41, 16, 0, 76368, 122, 479),
(1389, 174, 4400, 9, 5, 0, 0, 522, 0, 0, 0, 0, 32, -23, 22, 42, 17, 0, 77952, 124, 479),
(1390, 176, 4500, 9, 5, 0, 0, 528, 0, 0, 0, 0, 33, -22, 23, 43, 18, 0, 79552, 126, 479),
(1391, 178, 4500, 9, 5, 0, 0, 534, 0, 0, 0, 0, 34, -21, 24, 44, 19, 0, 91168, 128, 479),
(1392, 180, 4600, 9, 5, 0, 0, 540, 0, 0, 0, 0, 35, -20, 25, 45, 20, 0, 82800, 130, 479),
(1393, 1, 24, 3, 4, 4, 4, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 0, 0, 0, 480),
(1394, 70, 5300, 7, 5, -6, -22, 300, 0, 0, 0, 0, 10, 12, 10, -19, 0, 0, 67200, 20, 481),
(1395, 20, 330, 9, 4, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482),
(1396, 62, 820, 8, 4, 0, 0, 186, 0, 0, 0, 0, 20, 20, 20, 20, 20, 0, 13888, 12, 483),
(1397, 64, 860, 8, 4, 0, 0, 192, 0, 0, 0, 0, 21, 21, 21, 21, 21, 0, 14592, 14, 483),
(1398, 66, 910, 8, 4, 0, 0, 198, 0, 0, 0, 0, 22, 22, 22, 22, 22, 0, 15312, 16, 483),
(1399, 68, 950, 8, 4, 0, 0, 204, 0, 0, 0, 0, 23, 23, 23, 23, 23, 0, 16048, 18, 483),
(1400, 70, 1000, 8, 4, 0, 0, 210, 0, 0, 0, 0, 24, 24, 24, 24, 24, 0, 16800, 20, 483),
(1401, 172, 4300, 10, 4, 0, 0, 516, 0, 0, 0, 0, 21, 11, 100, -19, 6, 0, 76368, 122, 484),
(1402, 174, 4400, 10, 4, 0, 0, 522, 0, 0, 0, 0, 22, 12, 100, -18, 7, 0, 77952, 124, 484),
(1403, 176, 4500, 10, 4, 0, 0, 528, 0, 0, 0, 0, 23, 13, 100, -17, 8, 0, 79552, 126, 484),
(1404, 178, 4500, 10, 4, 0, 0, 534, 0, 0, 0, 0, 24, 14, 100, -16, 9, 0, 81168, 128, 484),
(1405, 180, 4600, 10, 4, 0, 0, 540, 0, 0, 0, 0, 25, 15, 100, -15, 10, 0, 82800, 130, 484),
(1406, 172, 4300, 10, 4, 0, 0, 516, 0, 0, 0, 0, 21, 6, -19, 100, 11, 0, 76368, 122, 485),
(1407, 174, 4400, 10, 4, 0, 0, 522, 0, 0, 0, 0, 22, 7, -18, 100, 12, 0, 77952, 124, 485),
(1408, 176, 4500, 10, 4, 0, 0, 528, 0, 0, 0, 0, 23, 8, -17, 100, 13, 0, 79552, 126, 485),
(1409, 178, 4500, 10, 4, 0, 0, 534, 0, 0, 0, 0, 24, 9, -16, 100, 14, 0, 81168, 128, 485),
(1410, 180, 4600, 10, 4, 0, 0, 540, 0, 0, 0, 0, 25, 10, -15, 100, 15, 0, 82800, 130, 485),
(1411, 172, 4300, 10, 6, 0, 0, 516, 0, 0, 0, 0, 21, -19, 6, 11, 100, 0, 76368, 122, 486),
(1412, 174, 4400, 10, 6, 0, 0, 522, 0, 0, 0, 0, 22, -18, 7, 12, 100, 0, 77952, 124, 486),
(1413, 176, 4500, 10, 6, 0, 0, 528, 0, 0, 0, 0, 23, -17, 8, 13, 100, 0, 79552, 126, 486),
(1414, 178, 4500, 10, 6, 0, 0, 534, 0, 0, 0, 0, 24, -16, 9, 14, 100, 0, 81168, 128, 486),
(1415, 180, 4600, 10, 6, 0, 0, 540, 0, 0, 0, 0, 25, -15, 10, 15, 100, 0, 82800, 130, 486),
(1416, 172, 4300, 10, 6, 0, 0, 516, 0, 0, 0, 0, 21, 100, 11, 6, -19, 0, 76368, 122, 487),
(1417, 174, 4400, 10, 6, 0, 0, 522, 0, 0, 0, 0, 22, 100, 12, 7, -18, 0, 77952, 124, 487),
(1418, 176, 4500, 10, 6, 0, 0, 528, 0, 0, 0, 0, 23, 100, 13, 8, -17, 0, 79552, 126, 487),
(1419, 178, 4500, 10, 6, 0, 0, 534, 0, 0, 0, 0, 24, 100, 14, 9, -16, 0, 81168, 128, 487),
(1420, 180, 4600, 10, 6, 0, 0, 540, 0, 0, 0, 0, 25, 100, 15, 10, -15, 0, 82800, 130, 487),
(1421, 172, 4700, 10, 4, 0, 5, 516, 0, 0, 0, 0, 36, 41, 6, -14, 46, 0, 76368, 122, 488),
(1422, 174, 4800, 10, 4, 0, 5, 522, 0, 0, 0, 0, 37, 42, 7, -13, 47, 0, 77952, 124, 488),
(1423, 176, 4900, 10, 4, 0, 5, 528, 0, 0, 0, 0, 38, 43, 8, -12, 48, 0, 79552, 126, 488),
(1424, 178, 5000, 10, 4, 0, 5, 534, 0, 0, 0, 0, 39, 44, 9, -11, 49, 0, 81168, 128, 488),
(1425, 180, 5100, 10, 4, 0, 5, 540, 0, 0, 0, 0, 40, 45, 10, -10, 50, 0, 82800, 130, 488),
(1426, 11, 49, 3, 3, 0, 0, 33, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 1342, 0, 489),
(1427, 12, 56, 3, 3, 0, 0, 36, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 1488, 0, 489),
(1428, 13, 64, 3, 3, 0, 0, 39, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 1638, 0, 489),
(1429, 14, 72, 3, 3, 0, 0, 42, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 1792, 0, 489),
(1430, 15, 81, 3, 3, 0, 0, 45, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 1950, 0, 489),
(1431, 11, 49, 3, 3, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 1342, 0, 490),
(1432, 12, 56, 3, 3, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 1488, 0, 490),
(1433, 13, 64, 3, 3, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 1638, 0, 490),
(1434, 14, 72, 3, 3, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 1792, 0, 490),
(1435, 15, 81, 3, 3, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 1950, 0, 490),
(1436, 11, 49, 3, 3, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 1342, 0, 491),
(1437, 12, 56, 3, 3, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 1488, 0, 491),
(1438, 13, 64, 3, 3, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 1638, 0, 491),
(1439, 14, 72, 3, 3, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 1792, 0, 491),
(1440, 15, 81, 3, 3, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 1950, 0, 491),
(1441, 11, 49, 3, 3, 0, 0, 33, 0, 0, 0, 0, 0, 13, 0, 0, 13, 0, 1342, 0, 492),
(1442, 12, 56, 3, 3, 0, 0, 36, 0, 0, 0, 0, 0, 14, 0, 0, 14, 0, 1488, 0, 492),
(1443, 13, 64, 3, 3, 0, 0, 39, 0, 0, 0, 0, 0, 15, 0, 0, 15, 0, 1638, 0, 492),
(1444, 14, 72, 3, 3, 0, 0, 42, 0, 0, 0, 0, 0, 16, 0, 0, 16, 0, 1792, 0, 492),
(1445, 15, 81, 3, 3, 0, 0, 45, 0, 0, 0, 0, 0, 17, 0, 0, 17, 0, 1950, 0, 492),
(1446, 11, 49, 3, 3, 0, 0, 33, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 1342, 0, 493),
(1447, 12, 56, 3, 3, 0, 0, 36, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 1488, 0, 493),
(1448, 13, 64, 3, 3, 0, 0, 39, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 1638, 0, 493),
(1449, 14, 72, 3, 3, 0, 0, 42, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 1792, 0, 493),
(1450, 15, 81, 3, 3, 0, 0, 45, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 1950, 0, 493),
(1451, 1, 100, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 494),
(1453, 50, 1500, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 494),
(1452, 25, 500, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 494),
(1454, 75, 5000, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 494),
(1456, 200, 50000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 494),
(1455, 100, 10000, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 494),
(1457, 32, 280, 12, 4, 0, 0, 96, 0, 0, 0, 0, 56, 21, 16, 1, 6, 0, 5248, 0, 495),
(1458, 34, 310, 12, 4, 0, 0, 102, 0, 0, 0, 0, 57, 22, 17, 2, 7, 0, 5712, 0, 495),
(1459, 36, 340, 12, 4, 0, 0, 108, 0, 0, 0, 0, 58, 23, 18, 3, 8, 0, 6192, 0, 495),
(1460, 38, 370, 12, 4, 0, 0, 114, 0, 0, 0, 0, 59, 24, 19, 4, 9, 0, 6688, 0, 495),
(1461, 40, 400, 12, 4, 0, 0, 120, 0, 0, 0, 0, 60, 25, 20, 5, 10, 0, 7200, 0, 495),
(1462, 32, 280, 12, 4, 0, 0, 96, 0, 0, 0, 0, 56, 1, 6, 16, 21, 0, 5248, 0, 496),
(1463, 34, 310, 12, 4, 0, 0, 102, 0, 0, 0, 0, 57, 2, 7, 17, 22, 0, 5712, 0, 496),
(1464, 36, 340, 12, 4, 0, 0, 108, 0, 0, 0, 0, 58, 3, 8, 18, 23, 0, 6192, 0, 496),
(1465, 38, 370, 12, 4, 0, 0, 114, 0, 0, 0, 0, 59, 4, 9, 19, 24, 0, 6688, 0, 496),
(1466, 40, 400, 12, 4, 0, 0, 120, 0, 0, 0, 0, 60, 5, 10, 20, 25, 0, 7200, 0, 496),
(1467, 32, 310, 8, 4, 0, 0, 96, 0, 0, 0, 0, 100, 100, 81, 100, 100, 0, 5248, 0, 498),
(1468, 34, 340, 8, 4, 0, 0, 102, 0, 0, 0, 0, 100, 100, 82, 100, 100, 0, 5712, 0, 498),
(1469, 36, 370, 8, 4, 0, 0, 108, 0, 0, 0, 0, 100, 100, 83, 100, 100, 0, 6192, 0, 498),
(1470, 38, 410, 8, 4, 0, 0, 114, 0, 0, 0, 0, 100, 100, 84, 100, 100, 0, 6688, 0, 498),
(1471, 40, 440, 8, 4, 0, 0, 120, 0, 0, 0, 0, 100, 100, 85, 100, 100, 0, 7200, 0, 498),
(1472, 10, 55, 6, 12, 4, 4, 0, 0, 0, 0, 0, -5, 5, 10, -20, 10, 0, 0, 0, 500),
(1473, 20, 380, 6, 6, 8, 8, 0, 0, 0, 0, 0, 50, 50, 50, -100, 0, 0, 0, 0, 501),
(1474, 30, 500, 6, 3, 8, 8, 0, 0, 0, 0, 0, 50, 50, 50, -100, 0, 0, 0, 0, 502),
(1475, 15, 310, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 503),
(1476, 30, 380, 6, 3, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5000, 0, 505),
(1477, 25, 270, 9, 2, 14, 6, 0, 0, 0, 0, 0, -20, -20, 65, 85, 55, 0, 0, 0, 506),
(1479, 200, 1800, 14, 7, 20, 20, 0, 0, 0, 0, 0, 10, 10, 10, 10, 95, 0, 220000, 150, 514),
(1480, 200, 1800, 14, 7, 20, 20, 0, 0, 0, 0, 0, 10, 10, 10, 95, 10, 0, 220000, 150, 514),
(1478, 200, 1800, 14, 7, 20, 20, 0, 0, 0, 0, 0, 95, 10, 10, 10, 10, 0, 220000, 150, 514),
(1481, 200, 1800, 14, 7, 20, 20, 0, 0, 0, 0, 0, 10, 10, 95, 10, 10, 0, 220000, 150, 514),
(1482, 200, 1800, 14, 7, 20, 20, 0, 0, 0, 0, 0, 10, 95, 10, 10, 10, 0, 220000, 150, 514),
(1483, 38, 370, 5, 5, 2, 0, 0, 0, 0, 0, 0, 10, 25, 35, 0, 0, 0, 6688, 0, 515),
(1484, 40, 400, 5, 5, 2, 0, 0, 0, 0, 0, 0, 10, 25, 35, 0, 0, 0, 7200, 0, 515),
(1485, 42, 430, 5, 5, 2, 0, 0, 0, 0, 0, 0, 10, 25, 35, 0, 0, 0, 7728, 0, 515),
(1486, 44, 470, 5, 5, 2, 0, 0, 0, 0, 0, 0, 10, 25, 35, 0, 0, 0, 8272, 0, 515),
(1487, 46, 500, 5, 5, 2, 0, 0, 0, 0, 0, 0, 10, 25, 35, 0, 0, 0, 8832, 0, 515),
(1489, 1, 390, 6, 5, 10, 10, 0, 0, 0, 0, 0, 25, 25, 25, 25, 25, 0, 0, 0, 516),
(1488, 1, 450, 6, 5, 14, 14, 0, 0, 0, 0, 0, 35, 35, 35, 35, 35, 0, 0, 0, 516),
(1490, 1, 320, 6, 5, 6, 6, 0, 0, 0, 0, 0, 15, 15, 15, 15, 15, 0, 0, 0, 516),
(1491, 4, 370, 6, 5, 10, 10, 0, 0, 0, 0, 0, 25, 25, 25, 25, 25, 0, 0, 0, 516),
(1492, 5, 400, 6, 5, 12, 12, 0, 0, 0, 0, 0, 30, 30, 30, 30, 30, 0, 0, 0, 516),
(1493, 6, 450, 6, 5, 14, 14, 0, 0, 0, 0, 0, 35, 35, 35, 35, 35, 0, 0, 0, 516),
(1494, 39, 390, 8, 3, 0, 13, 0, 0, 0, 0, 0, 20, 18, 15, -9, 1, 0, 6942, 0, 517),
(1495, 42, 430, 8, 3, 1, 14, 0, 0, 0, 0, 0, 22, 19, 16, -8, 2, 0, 7728, 0, 517),
(1496, 45, 490, 8, 3, 2, 15, 0, 0, 0, 0, 0, 24, 20, 17, -7, 3, 0, 8550, 0, 517),
(1497, 48, 540, 8, 3, 3, 16, 0, 0, 0, 0, 0, 26, 21, 18, -6, 4, 0, 9408, 0, 517),
(1498, 51, 600, 8, 3, 4, 17, 0, 0, 0, 0, 0, 28, 22, 19, -5, 5, 0, 10302, 1, 517),
(1499, 49, 560, 8, 5, 0, 0, 0, 0, 0, 0, 0, 100, 40, 10, 55, 65, 0, 9702, 0, 518),
(1500, 51, 600, 8, 5, 0, 0, 0, 0, 0, 0, 0, 100, 41, 11, 56, 66, 0, 10302, 1, 518),
(1501, 53, 630, 8, 5, 0, 0, 0, 0, 0, 0, 0, 100, 42, 12, 57, 67, 0, 10918, 3, 518),
(1502, 55, 670, 8, 5, 0, 0, 0, 0, 0, 0, 0, 100, 43, 13, 58, 68, 0, 11550, 5, 518),
(1503, 57, 710, 8, 5, 0, 0, 0, 0, 0, 0, 0, 100, 44, 14, 59, 69, 0, 12198, 7, 518),
(1504, 75, 2200, 8, 4, 2, 20, 100, 0, 0, 0, 0, 15, 50, 15, 15, -9, 0, 18750, 25, 519),
(1505, 77, 2300, 8, 4, 2, 20, 120, 0, 0, 0, 0, 17, 52, 17, 17, -8, 0, 19558, 27, 519),
(1506, 79, 2400, 8, 4, 3, 21, 140, 0, 0, 0, 0, 19, 54, 19, 19, -7, 0, 20382, 29, 519),
(1507, 81, 2500, 8, 4, 4, 22, 160, 0, 0, 0, 0, 21, 56, 21, 21, -6, 0, 21222, 31, 519),
(1508, 83, 2600, 8, 4, 5, 23, 180, 0, 0, 0, 0, 23, 58, 23, 23, -5, 0, 22078, 33, 519),
(1509, 35, 320, 7, 4, 4, 0, 0, 0, 0, 0, 0, -30, -30, -30, -30, -30, 0, 5950, 0, 520),
(1510, 37, 350, 7, 4, 4, 0, 0, 0, 0, 0, 0, -15, -15, -15, -15, -15, 0, 6438, 0, 520),
(1511, 39, 390, 7, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6942, 0, 520),
(1512, 41, 420, 7, 4, 4, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 15, 0, 7462, 0, 520),
(1513, 43, 450, 7, 4, 4, 0, 0, 0, 0, 0, 0, 30, 30, 30, 30, 30, 0, 7998, 0, 520),
(1514, 87, 1600, 7, 5, 44, 44, 0, 0, 0, 0, 0, 80, 80, 75, 75, 80, 0, 12000, 37, 521),
(1515, 89, 1700, 7, 5, 46, 46, 0, 0, 0, 0, 0, 82, 82, 77, 77, 82, 0, 13500, 39, 521),
(1516, 91, 1800, 7, 5, 48, 48, 0, 0, 0, 0, 0, 84, 84, 79, 79, 84, 0, 15000, 41, 521),
(1517, 93, 1900, 7, 5, 50, 50, 0, 0, 0, 0, 0, 86, 86, 81, 81, 86, 0, 16500, 43, 521),
(1518, 96, 2000, 7, 5, 52, 52, 0, 0, 0, 0, 0, 88, 88, 83, 83, 88, 0, 18000, 46, 521),
(1519, 59, 2300, 13, 9, 0, 4, 0, 0, 0, 0, 0, 50, -200, -200, -200, -200, 0, 12862, 9, 522),
(1520, 61, 2400, 13, 9, 0, 4, 0, 0, 0, 0, 0, 50, -200, -200, -200, -200, 0, 13542, 11, 522),
(1521, 63, 2500, 13, 9, 0, 4, 0, 0, 0, 0, 0, 50, -200, -200, -200, -200, 0, 14238, 13, 522),
(1522, 65, 2600, 13, 9, 0, 4, 0, 0, 0, 0, 0, 50, -200, -200, -200, -200, 0, 14950, 15, 522),
(1523, 67, 2800, 13, 9, 0, 4, 0, 0, 0, 0, 0, 50, -200, -200, -200, -200, 0, 15678, 17, 522),
(1524, 69, 680, 9, 6, 0, 0, 0, 0, 0, 0, 0, 25, 15, -10, 200, 15, 0, 16422, 19, 523),
(1525, 71, 710, 9, 6, 0, 0, 0, 0, 0, 0, 0, 25, 15, -10, 200, 15, 0, 17182, 21, 523),
(1526, 73, 750, 9, 6, 0, 0, 0, 0, 0, 0, 0, 25, 15, -10, 200, 15, 0, 17958, 23, 523),
(1527, 75, 780, 9, 6, 0, 0, 0, 0, 0, 0, 0, 25, 15, -10, 200, 15, 0, 18750, 25, 523),
(1528, 77, 810, 9, 6, 0, 0, 0, 0, 0, 0, 0, 25, 15, -10, 200, 15, 0, 19558, 27, 523),
(1529, 36, 340, 8, 4, 0, 0, 0, 0, 0, 0, 0, 5, 35, -10, 0, 15, 0, 6192, 0, 524),
(1530, 38, 370, 8, 4, 0, 0, 0, 0, 0, 0, 0, 6, 37, -8, 0, 16, 0, 6688, 0, 524),
(1531, 40, 400, 8, 4, 0, 0, 0, 0, 0, 0, 0, 7, 39, -6, 0, 17, 0, 7200, 0, 524),
(1532, 42, 430, 8, 4, 0, 0, 0, 0, 0, 0, 0, 8, 41, -4, 0, 18, 0, 7462, 0, 524),
(1533, 44, 470, 8, 4, 0, 0, 0, 0, 0, 0, 0, 9, 43, -2, 0, 19, 0, 8272, 0, 524),
(1534, 65, 790, 6, 3, 6, 7, 100, 0, 0, 0, 0, 20, 25, -9, -9, -20, 0, 14950, 15, 525),
(1535, 70, 900, 6, 3, 7, 8, 125, 0, 0, 0, 0, 22, 27, -8, -8, -18, 0, 16800, 20, 525),
(1536, 75, 1000, 6, 3, 8, 9, 150, 0, 0, 0, 0, 24, 29, -7, -7, -16, 0, 18750, 25, 525),
(1537, 80, 1100, 6, 3, 9, 10, 175, 0, 0, 0, 0, 26, 31, -6, -6, -14, 0, 20800, 30, 525),
(1538, 85, 1200, 6, 3, 10, 11, 200, 0, 0, 0, 0, 28, 33, -5, -5, -12, 0, 22950, 35, 525),
(1539, 128, 2700, 9, 5, 0, 0, 200, 0, 0, 0, 0, 20, 20, 20, 20, 20, 0, 45568, 78, 527),
(1540, 131, 2800, 9, 5, 0, 0, 220, 0, 0, 0, 0, 22, 22, 22, 22, 22, 0, 47422, 81, 527),
(1541, 134, 2900, 9, 5, 0, 0, 240, 0, 0, 0, 0, 24, 24, 24, 24, 24, 0, 49312, 84, 527),
(1542, 137, 3000, 9, 5, 0, 0, 260, 0, 0, 0, 0, 26, 26, 26, 26, 26, 0, 51238, 87, 527),
(1543, 140, 3100, 9, 5, 0, 0, 280, 0, 0, 0, 0, 28, 28, 28, 28, 28, 0, 53200, 90, 527),
(1544, 126, 2600, 9, 6, 0, 1, 400, 0, 0, 0, 0, 70, 70, 70, 70, 70, 0, 44352, 76, 528),
(1545, 129, 2700, 9, 6, 0, 2, 420, 0, 0, 0, 0, 70, 70, 70, 70, 70, 0, 46182, 79, 528),
(1546, 132, 2800, 9, 6, 0, 3, 440, 0, 0, 0, 0, 70, 70, 70, 70, 70, 0, 48048, 82, 528),
(1547, 135, 2900, 9, 6, 0, 4, 460, 0, 0, 0, 0, 70, 70, 70, 70, 70, 0, 49950, 85, 528),
(1548, 138, 3000, 9, 6, 0, 5, 480, 0, 0, 0, 0, 70, 70, 70, 70, 70, 0, 51888, 88, 528),
(1549, 127, 1800, 10, 5, 0, 30, 200, 0, 0, 0, 0, 50, 50, 50, 50, 50, 0, 44958, 77, 529),
(1550, 130, 1900, 10, 5, 0, 30, 220, 0, 0, 0, 0, 50, 50, 50, 50, 50, 0, 46800, 80, 529),
(1551, 133, 2000, 10, 5, 0, 30, 240, 0, 0, 0, 0, 50, 50, 50, 50, 50, 0, 48678, 83, 529),
(1552, 136, 2100, 10, 5, 0, 30, 260, 0, 0, 0, 0, 50, 50, 50, 50, 50, 0, 50592, 86, 529),
(1553, 139, 2100, 10, 5, 0, 30, 280, 0, 0, 0, 0, 50, 50, 50, 50, 50, 0, 52542, 89, 529),
(1554, 73, 750, 9, 6, 0, 0, 0, 0, 0, 0, 0, 25, 200, 15, 15, -10, 0, 17958, 23, 530),
(1555, 75, 780, 9, 6, 0, 0, 0, 0, 0, 0, 0, 25, 200, 15, 15, -10, 0, 18750, 25, 530),
(1556, 77, 810, 9, 6, 0, 0, 0, 0, 0, 0, 0, 25, 200, 15, 15, -10, 0, 19558, 27, 530),
(1557, 79, 850, 9, 6, 0, 0, 0, 0, 0, 0, 0, 25, 200, 15, 15, -10, 0, 20382, 29, 530),
(1558, 81, 880, 9, 6, 0, 0, 0, 0, 0, 0, 0, 25, 200, 15, 15, -10, 0, 21222, 31, 530),
(1559, 71, 710, 9, 6, 6, 0, 0, 0, 0, 0, 0, 25, -10, 15, 15, 200, 0, 17182, 21, 531),
